id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSG00000087460	0.00	9.07	0.00	3.80	40.08	0.00	124.03	0.00	28.12	57.03	14.29	122.24	22.95	8.82	9.79	0.00	73.63	0.00	10.23	4.19
ENSG00000087470	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00
ENSG00000088002	0.00	0.00	0.00	0.00	0.00	2.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000088205	8.30	5.96	3.20	0.82	1.30	6.38	0.00	64.69	2.04	0.00	3.15	8.19	3.02	9.68	5.32	5.15	7.42	1.00	5.59	35.57
ENSG00000088340	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000088882	3.42	6.52	28.14	28.36	16.27	0.00	0.00	1846.00	0.00	9.60	3.44	173.17	44.63	19.05	26.20	84.48	2.03	6.57	12.84	84.17
ENSG00000089006	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	1.19	0.00	0.00	0.00
ENSG00000089050	0.00	0.00	0.00	0.00	0.00	0.00	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84
ENSG00000089091	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.66	0.00
ENSG00000089225	0.00	0.00	0.00	2.96	2.34	0.00	0.00	605.21	0.00	261.16	37.61	47.79	0.00	28.80	31.62	0.00	4.43	5.38	4.75	5.00
ENSG00000089351	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.00	19.54	0.00	0.00	0.00	0.00	0.00	1.61
ENSG00000089685	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.83	0.00	0.00
ENSG00000089775	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.30	0.74	0.00	1.05	0.00	0.00	0.00	0.44	0.00	5.65	0.66
ENSG00000090006	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.27	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000090263	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.26	0.00	0.00	0.00	0.00
ENSG00000090382	5.59	0.00	0.00	0.00	5.90	3.10	0.00	0.00	2.71	0.00	0.00	2.77	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00
ENSG00000090487	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.94	0.00	0.00	0.00	0.00	0.00	2.15	0.00
ENSG00000090554	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.99	0.00	0.00	0.00	0.00	0.00
ENSG00000090581	3.40	0.00	0.00	0.00	0.00	0.00	3.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.52
ENSG00000090621	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.10	0.00	0.00	0.00	0.00	0.00	8.28	0.00	0.00	0.00
ENSG00000090905	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.88	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000091409	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.20
ENSG00000091436	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000091651	38.81	81.70	34.98	21.60	87.23	119.90	151.73	0.00	11.25	39.04	201.44	13.56	38.24	55.80	130.11	437.87	218.44	30.68	253.67	10.92
ENSG00000091844	0.00	0.00	0.00	0.00	0.00	0.00	5.17	12.70	0.00	0.00	0.00	0.00	0.00	4.84	0.00	0.00	3.10	0.00	8.40	0.00
ENSG00000092330	0.00	0.00	0.00	8.09	0.00	0.00	20.59	0.00	0.00	0.00	0.00	0.00	0.00	18.41	0.00	0.00	0.00	9.77	0.00	0.00
ENSG00000092853	1.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.97	1.57	0.00	0.00
ENSG00000092871	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.98	0.95
ENSG00000092931	3.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000093134	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.93	0.00	0.00	0.00
ENSG00000094916	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00
ENSG00000095066	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000095380	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	1.30	0.00	2.46	0.00	0.00	1.56	0.00	0.00	0.00
ENSG00000095485	44.06	13.51	14.65	6.98	2.81	13.91	28.60	178.65	14.00	12.49	20.91	0.00	18.54	0.00	10.91	13.97	25.50	6.90	19.28	84.81
ENSG00000095787	0.00	0.90	2.23	0.00	0.00	1.30	5.21	0.00	1.32	3.48	2.27	0.72	0.78	1.19	1.16	0.00	0.80	1.89	4.00	0.00
ENSG00000096093	0.00	0.00	0.00	4.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099338	0.00	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099377	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099715	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099797	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000099940	0.00	0.00	0.00	0.00	0.00	0.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00
ENSG00000100003	7.36	13.86	7.49	0.00	7.67	0.00	0.00	7.04	14.30	0.00	3.65	3.59	7.02	47.21	3.73	3.59	12.98	3.51	19.53	3.49
ENSG00000100058	0.00	0.00	0.00	0.00	0.00	1.63	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00
ENSG00000100083	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.85	0.00	0.00
ENSG00000100099	0.00	0.00	4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100181	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.24	0.00	0.00	0.00
ENSG00000100206	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	3.20	0.00	0.00	0.00	0.00	0.00	1.57
ENSG00000100209	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.77	0.00	0.00	0.00
ENSG00000100221	0.00	2.07	2.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	0.00
ENSG00000100228	6.17	5.91	8.49	0.00	0.00	2.04	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91	0.00	0.00	0.93
ENSG00000100243	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100296	0.00	0.00	0.00	0.00	0.00	0.00	8.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100336	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100342	0.00	0.00	0.00	0.00	0.00	0.00	2.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100350	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.00	0.00	0.80	0.00	1.94	0.00	3.23	0.00
ENSG00000100368	39.64	5.57	13.22	0.00	18.72	0.00	0.00	0.79	35.05	18.42	2.43	0.00	4.69	11.95	61.42	125.73	92.20	1.40	0.00	1753.46
ENSG00000100376	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100410	496.82	747.07	457.86	240.54	561.92	217.11	461.37	223.32	292.43	572.07	497.57	543.90	188.12	406.38	320.47	421.20	425.15	120.74	595.43	270.02
ENSG00000100418	0.00	0.00	0.00	0.00	0.00	1.02	2.06	1.02	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00
ENSG00000100522	3.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	1.88	0.00	0.00	0.00	0.00	1.64
ENSG00000100554	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100625	0.00	0.00	0.00	0.00	0.66	0.79	0.00	0.00	0.71	0.49	0.62	0.00	0.59	1.97	0.00	0.00	1.29	0.00	2.05	0.00
ENSG00000100626	9.18	6.68	0.00	3.33	0.00	0.00	5.45	0.00	0.00	0.00	0.00	1.32	0.68	0.00	0.67	0.00	1.74	0.67	0.75	0.00
ENSG00000100644	0.00	0.00	0.00	0.00	0.00	7.22	0.00	0.00	0.00	0.00	0.00	0.00	7.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100711	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100767	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100814	0.00	0.00	0.00	5.40	0.00	18.25	0.00	0.00	0.00	0.00	13.65	0.00	5.49	12.43	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100815	0.00	0.73	0.00	0.00	0.41	0.25	0.00	0.76	0.00	1.46	0.00	0.38	0.00	0.00	0.00	0.00	0.24	0.37	0.82	0.69
ENSG00000100852	2.63	0.00	0.00	0.63	34.05	10.70	0.00	32.67	0.00	0.00	21.58	0.79	1.55	20.16	33.97	0.00	12.99	10.64	36.07	92.59
ENSG00000100865	0.00	0.00	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000100934	0.00	0.00	10.91	0.00	0.00	6.02	0.00	0.00	0.00	8.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101003	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00
ENSG00000101079	0.00	0.00	0.00	0.00	0.00	1.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101144	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101181	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101307	0.00	0.00	0.00	0.00	0.00	0.00	50.20	0.00	0.00	0.00	0.00	76.67	7.23	75.18	0.00	0.00	184.38	7.10	0.00	0.00
ENSG00000101350	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101361	116.17	54.05	46.84	18.16	0.00	55.92	80.02	373.14	72.71	27.16	22.69	28.07	87.50	147.06	81.86	55.93	74.32	33.00	48.81	681.74
ENSG00000101425	0.00	2.69	0.00	0.00	0.00	0.00	0.00	0.00	5359.41	3742.71	574.81	12.47	2189.56	2246.10	0.00	2066.70	290.13	0.00	234.31	495.14
ENSG00000101448	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101546	0.00	0.00	0.00	0.00	2.93	2.73	0.00	2.60	0.00	0.00	0.00	0.00	2.64	4.33	0.00	0.00	0.00	0.53	0.00	0.00
ENSG00000101842	0.00	0.00	0.00	0.00	1.79	0.00	0.00	1.32	0.00	0.00	0.00	1.23	1.30	0.00	0.00	1.32	1.08	0.00	8.61	0.00
ENSG00000101882	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.71	0.00	0.00	0.00	3.28	0.00	4.66	1.80	1.73	4.74	0.00	2.52	1.56
ENSG00000101892	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.71	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000101966	0.00	0.79	0.92	0.82	0.00	0.60	0.88	0.00	2.13	0.78	1.47	0.88	0.00	3.05	0.48	0.95	3.50	0.86	1.84	0.40
ENSG00000101972	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	4.68	0.00	0.00	0.00	0.00
ENSG00000102054	0.00	0.00	0.00	1.54	1.04	20.25	0.00	0.00	0.00	1.49	0.00	34.53	0.00	0.00	0.00	0.00	2.32	0.00	1.05	0.00
ENSG00000102158	0.00	0.00	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00
ENSG00000102466	0.00	0.00	0.00	0.00	0.00	0.00	1.99	9.98	91.27	8.94	8.15	23.86	0.98	0.00	37.17	1.00	42.46	0.00	193.24	6.37
ENSG00000102595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.85	5.42	0.00	2.28	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000102753	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.86	2.11	1.77	0.00	0.85	0.00	0.90	0.87	2.08	0.00	0.00	2.37
ENSG00000102837	5.55	2.65	5.71	2.19	2.94	0.00	2.73	5.46	2103.10	1345.64	43.33	60.08	8195.99	5.16	17.02	6.87	3.30	0.00	27444.61	871.89
ENSG00000103197	0.00	0.00	0.00	0.00	0.00	0.00	17.53	0.00	8.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000103199	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.53	0.00	0.00	0.00	0.00	2.01	0.00	0.00	0.00	0.00	0.00
ENSG00000103313	0.00	0.00	0.00	1.07	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000103319	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
ENSG00000103381	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20
ENSG00000103415	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.00
ENSG00000103423	0.00	0.00	0.00	0.00	0.00	0.00	2.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000103485	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.23	0.00	0.00	0.00
ENSG00000103495	0.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000103528	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000103544	0.00	0.00	0.00	8.90	0.00	0.00	45.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.75	0.00
ENSG00000103546	0.00	0.00	0.00	1.00	26.42	0.00	9.96	1.25	291.99	139.35	43.82	27.27	463.83	0.00	14.04	0.00	27.70	0.00	126.41	990.76
ENSG00000103707	0.00	0.00	0.00	0.00	0.00	0.00	3.86	0.00	2.39	0.00	0.00	0.00	2.88	0.00	0.00	2.40	5.79	0.00	7.26	0.00
ENSG00000103723	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.78	0.00	0.00	0.00	0.00	0.00	12.12	0.00
ENSG00000103855	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.68
ENSG00000103942	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000103994	0.00	0.00	0.00	0.00	0.00	1.63	1.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.74
ENSG00000104164	82.14	60.10	51.65	40.82	37.23	154.29	356.70	31.95	90.22	68.39	66.39	943.20	51.28	101.29	38.85	82.44	238.51	59.57	207.99	38.05
ENSG00000104177	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39	0.87	0.00	0.84	0.00	0.89	0.86	0.00	0.00	0.00	0.00
ENSG00000104205	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	1.61	0.00	1.65	1.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000104368	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000104375	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.32	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000104472	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000104490	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.05	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000104643	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.50	0.00	0.00	0.00	0.00
ENSG00000104671	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000104738	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.81	0.00	0.00	0.00
ENSG00000104881	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.73	1.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000104894	0.00	2.40	14.48	13.40	797.76	26.99	113.60	646.21	57.06	621.97	249.28	649.50	99.79	199.76	51.60	135.40	274.68	37.24	70.47	1488.80
ENSG00000104904	0.00	0.00	7.76	0.00	1.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.79	1.59	0.00
ENSG00000104946	4.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105122	6.43	11.23	12.11	136.00	54.40	73.77	0.00	2.86	5.78	18.85	10.34	29.52	15.97	11.25	210.21	0.00	32.35	17.00	2.60	5.23
ENSG00000105143	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105193	42116.15	53768.44	41684.36	18129.93	63451.50	88910.35	99931.29	42838.55	67406.43	235815.83	150153.43	51687.96	74715.37	139402.07	56859.19	54950.20	35951.64	42637.13	93216.03	61021.43
ENSG00000105197	3.62	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00	0.00
ENSG00000105220	0.00	0.00	0.00	0.00	0.00	0.00	1.75	1.22	0.94	0.00	0.33	0.00	0.00	5.45	0.00	0.97	0.00	0.95	0.00	0.00
ENSG00000105278	0.00	0.00	0.00	41.19	1107.44	5.50	0.00	69.48	0.00	4.45	175.03	0.00	120.12	1.53	287.87	0.00	18.72	0.00	54.01	0.00
ENSG00000105298	0.00	0.00	0.00	0.00	0.00	0.00	3.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105323	0.00	0.00	0.00	0.00	0.00	7.79	0.00	19.62	0.00	0.00	23.65	0.00	0.00	0.00	0.00	15.56	0.00	0.00	0.00	20.21
ENSG00000105339	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.00	0.00	0.00
ENSG00000105372	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.55
ENSG00000105379	0.03	0.00	1.06	0.72	0.00	0.00	0.00	2.21	0.00	0.00	0.00	4.47	6.12	6.10	0.84	1.12	0.00	0.00	1.20	2.99
ENSG00000105392	1.75	0.00	0.00	0.00	0.93	3.13	1.97	0.00	0.00	0.00	0.00	5.25	1.04	1.72	4.48	2.10	2.08	0.84	0.70	0.00
ENSG00000105409	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.32
ENSG00000105443	0.00	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.82	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105464	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105519	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.00	0.00	1.09	0.00	0.00
ENSG00000105583	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105641	0.00	0.00	0.00	0.88	0.00	1.10	0.00	0.00	0.00	0.89	0.00	0.00	0.00	18.56	0.00	0.00	0.00	0.00	2.38	0.00
ENSG00000105650	0.00	9.62	5.16	3.27	5.85	0.83	12.79	0.00	0.00	0.00	0.00	5.78	0.00	1.56	1.07	0.00	0.00	2.42	1.80	0.00
ENSG00000105696	0.00	34.84	0.00	123.82	5.60	36.22	151.21	475.61	236.99	6.07	10.66	226.14	41.02	0.00	176.16	7.31	214.49	156.70	31.79	37.82
ENSG00000105700	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.74	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105723	0.00	0.00	2.32	0.00	0.00	0.00	0.00	0.00	1.10	0.91	0.00	0.00	1.09	3.95	1.20	0.00	0.00	0.00	2.42	0.00
ENSG00000105750	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.34
ENSG00000105793	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.73
ENSG00000105852	20.82	0.00	0.00	1.33	1178.50	498.46	183.85	18.92	171.01	161.34	13.24	258.88	585.99	144.85	1040.36	62.74	757.57	0.00	0.00	745.94
ENSG00000105855	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	1.37	0.00	0.00	0.71	0.00	0.83	0.00	0.00	0.00
ENSG00000105889	0.00	11.93	7.77	3.00	0.00	21.99	0.00	1407.07	19.49	135.11	67.28	0.00	0.00	8.12	387.74	27.47	344.99	0.00	368.42	405.80
ENSG00000105948	1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000105953	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00
ENSG00000105996	0.00	0.00	0.00	3.17	4.24	0.00	0.00	216.87	330.56	35.41	0.00	45.81	1.94	0.00	50.14	65.45	78.92	194.95	64.62	16.15
